p01_3-domain-incomplete.pddl_16 4398046511104 RG amir 1 8 0 0.543 549755813888 pode1 1 8 0 0.049 549755813888 jdd ? ? ? ? ? CL amir 1 8 0 0.039 549755813888 pode1 1 8 0 0.056 549755813888 jdd ? ? ? ? ? 
p01_3-domain-incomplete.pddl_18 4398046511104 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.528 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.028 549755813888 
p01_3-domain-incomplete.pddl_19 4398046511104 RG amir 1 8 0 0.043 549755813888 pode1 1 8 0 0.051 549755813888 jdd ? ? ? ? ? CL amir 1 8 0 0.536 549755813888 pode1 1 8 0 0.05 549755813888 jdd ? ? ? ? ? 
p01_3-domain-incomplete.pddl_25 4398046511104 RG amir 1 8 0 0.536 549755813888 pode1 1 8 0 0.051 549755813888 jdd ? ? ? ? ? CL amir 1 8 0 0.034 549755813888 pode1 1 8 0 0.06 549755813888 jdd ? ? ? ? ? 
p01_3-domain-incomplete.pddl_27 4398046511104 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.025 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 549755813888 
p01_4-domain-incomplete.pddl_2 17592186044416 RG amir 1 8 0 0.041 2199023255552 pode1 ? ? ? ? ? jdd ? ? ? ? ? CL amir 1 8 0 0.541 2199023255552 pode1 ? ? ? ? ? jdd ? ? ? ? ? 
p01_4-domain-incomplete.pddl_12 17592186044416 RG amir 1 8 0 0.037 2199023255552 pode1 1 8 0 0.05 1099511627776 jdd 1 8 0 0.025 1099511627776 CL amir 1 8 0 0.539 2199023255552 pode1 1 8 0 0.054 1099511627776 jdd 1 8 0 0.03 1099511627776 
p01_4-domain-incomplete.pddl_14 17592186044416 RG amir 1 8 0 0.036 2199023255552 pode1 1 8 0 0.06 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.038 2199023255552 pode1 1 8 0 0.047 1099511627776 jdd ? ? ? ? ? 
p01_4-domain-incomplete.pddl_16 17592186044416 RG amir 1 8 0 0.538 2199023255552 pode1 ? ? ? ? ? jdd ? ? ? ? ? CL amir 1 8 0 0.054 2199023255552 pode1 ? ? ? ? ? jdd ? ? ? ? ? 
p01_4-domain-incomplete.pddl_28 17592186044416 RG amir 1 8 0 0.035 2199023255552 pode1 ? ? ? ? ? jdd ? ? ? ? ? CL amir 1 8 0 0.043 2199023255552 pode1 ? ? ? ? ? jdd ? ? ? ? ? 
p01_4-domain-incomplete.pddl_30 17592186044416 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 1099511627776 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 1099511627776 
p01_4-domain-incomplete.pddl_42 17592186044416 RG amir 1 8 0 0.035 2199023255552 pode1 ? ? ? ? ? jdd ? ? ? ? ? CL amir 1 8 0 0.537 2199023255552 pode1 ? ? ? ? ? jdd ? ? ? ? ? 
p01_4-domain-incomplete.pddl_47 17592186044416 RG amir 1 8 0 0.536 2199023255552 pode1 1 8 0 0.049 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.037 2199023255552 pode1 1 8 0 0.549 1099511627776 jdd ? ? ? ? ? 
p01_4-domain-incomplete.pddl_51 17592186044416 RG amir 1 8 0 0.035 2199023255552 pode1 1 8 0 0.548 1099511627776 jdd 1 8 0 0.527 1099511627776 CL amir 1 8 0 0.038 2199023255552 pode1 1 8 0 0.05 1099511627776 jdd 1 8 0 0.028 1099511627776 
p01_4-domain-incomplete.pddl_55 17592186044416 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.031 1099511627776 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.528 1099511627776 
p01_5-domain-incomplete.pddl_0 281474976710656 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.603 35184372088832 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.068 35184372088832 
p01_5-domain-incomplete.pddl_8 281474976710656 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.039 35184372088832 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 35184372088832 
p01_5-domain-incomplete.pddl_9 281474976710656 RG amir 1 8 0 0.046 35184372088832 pode1 1 8 0 0.555 35184372088832 jdd ? ? ? ? ? CL amir 1 8 0 0.037 35184372088832 pode1 1 8 0 0.552 35184372088832 jdd ? ? ? ? ? 
p01_5-domain-incomplete.pddl_22 281474976710656 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.526 35184372088832 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.028 35184372088832 
p01_5-domain-incomplete.pddl_25 281474976710656 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.037 35184372088832 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 35184372088832 
p01_5-domain-incomplete.pddl_38 281474976710656 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.527 35184372088832 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 35184372088832 
p01_5-domain-incomplete.pddl_40 281474976710656 RG amir 1 8 0 0.036 35184372088832 pode1 1 8 0 0.569 35184372088832 jdd ? ? ? ? ? CL amir 1 8 0 0.033 35184372088832 pode1 1 8 0 0.051 35184372088832 jdd ? ? ? ? ? 
p01_5-domain-incomplete.pddl_47 281474976710656 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.527 35184372088832 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 35184372088832 
p01_5-domain-incomplete.pddl_51 281474976710656 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 35184372088832 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 35184372088832 
p01_5-domain-incomplete.pddl_58 281474976710656 RG amir 1 8 0 0.034 35184372088832 pode1 1 8 0 0.055 35184372088832 jdd 1 8 0 0.041 35184372088832 CL amir 1 8 0 0.035 35184372088832 pode1 1 8 0 0.551 35184372088832 jdd 1 8 0 0.027 35184372088832 
p01_6-domain-incomplete.pddl_4 274877906944 RG amir 1 8 0 0.049 34359738368 pode1 1 8 0 0.553 34359738368 jdd ? ? ? ? ? CL amir 1 8 0 0.041 34359738368 pode1 1 8 0 0.063 34359738368 jdd ? ? ? ? ? 
p01_6-domain-incomplete.pddl_5 274877906944 RG amir 1 8 0 0.538 34359738368 pode1 1 8 0 0.552 34359738368 jdd 1 8 0 0.026 34359738368 CL amir 1 8 0 0.036 34359738368 pode1 1 8 0 0.053 34359738368 jdd 1 8 0 0.029 34359738368 
p01_6-domain-incomplete.pddl_14 274877906944 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 34359738368 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 34359738368 
p01_6-domain-incomplete.pddl_19 274877906944 RG amir 1 8 0 0.033 34359738368 pode1 1 8 0 0.548 34359738368 jdd ? ? ? ? ? CL amir 1 8 0 0.539 34359738368 pode1 1 8 0 0.55 34359738368 jdd ? ? ? ? ? 
p01_6-domain-incomplete.pddl_22 274877906944 RG amir 1 8 0 0.047 34359738368 pode1 1 8 0 0.55 34359738368 jdd ? ? ? ? ? CL amir 1 8 0 0.035 34359738368 pode1 1 8 0 0.051 34359738368 jdd ? ? ? ? ? 
p01_6-domain-incomplete.pddl_27 274877906944 RG amir 1 8 0 0.536 34359738368 pode1 1 8 0 0.549 34359738368 jdd ? ? ? ? ? CL amir 1 8 0 0.034 34359738368 pode1 1 8 0 0.065 34359738368 jdd ? ? ? ? ? 
p01_6-domain-incomplete.pddl_28 274877906944 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 34359738368 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.591 34359738368 
p01_6-domain-incomplete.pddl_29 274877906944 RG amir 1 8 0 0.032 34359738368 pode1 1 8 0 0.045 34359738368 jdd ? ? ? ? ? CL amir 1 8 0 0.033 34359738368 pode1 1 8 0 0.046 34359738368 jdd ? ? ? ? ? 
p01_6-domain-incomplete.pddl_32 274877906944 RG amir 1 8 0 0.537 34359738368 pode1 1 8 0 0.044 34359738368 jdd ? ? ? ? ? CL amir 1 8 0 0.033 34359738368 pode1 1 8 0 0.047 34359738368 jdd ? ? ? ? ? 
p01_6-domain-incomplete.pddl_33 274877906944 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 34359738368 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.025 34359738368 
p01_7-domain-incomplete.pddl_25 8796093022208 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.527 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.025 549755813888 
p01_7-domain-incomplete.pddl_27 8796093022208 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.526 549755813888 
p01_7-domain-incomplete.pddl_36 8796093022208 RG amir 1 8 0 0.035 274877906944 pode1 1 8 0 0.049 274877906944 jdd ? ? ? ? ? CL amir 1 8 0 0.538 274877906944 pode1 1 8 0 0.049 274877906944 jdd ? ? ? ? ? 
p01_7-domain-incomplete.pddl_42 8796093022208 RG amir 1 8 0 0.034 274877906944 pode1 1 8 0 0.046 274877906944 jdd ? ? ? ? ? CL amir 1 8 0 0.042 274877906944 pode1 1 8 0 0.551 274877906944 jdd ? ? ? ? ? 
p01_7-domain-incomplete.pddl_54 8796093022208 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.528 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 549755813888 
p01_7-domain-incomplete.pddl_58 8796093022208 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.53 549755813888 
p01_7-domain-incomplete.pddl_71 8796093022208 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 549755813888 
p01_7-domain-incomplete.pddl_96 8796093022208 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.527 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.024 549755813888 
p01_7-domain-incomplete.pddl_113 8796093022208 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.037 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.024 549755813888 
p01_7-domain-incomplete.pddl_114 8796093022208 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.025 549755813888 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.025 549755813888 
p01_8-domain-incomplete.pddl_2 4398046511104 RG amir 1 8 0 0.059 1099511627776 pode1 1 8 0 0.067 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.044 1099511627776 pode1 1 8 0 0.074 1099511627776 jdd ? ? ? ? ? 
p01_8-domain-incomplete.pddl_7 4398046511104 RG amir 1 8 0 0.036 1099511627776 pode1 1 8 0 0.046 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.035 1099511627776 pode1 1 8 0 0.079 1099511627776 jdd ? ? ? ? ? 
p01_8-domain-incomplete.pddl_8 4398046511104 RG amir 1 8 0 0.049 1099511627776 pode1 1 8 0 0.067 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.038 1099511627776 pode1 1 8 0 0.551 1099511627776 jdd ? ? ? ? ? 
p01_8-domain-incomplete.pddl_14 4398046511104 RG amir 1 8 0 0.064 1099511627776 pode1 1 8 0 0.549 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.036 1099511627776 pode1 1 8 0 0.048 1099511627776 jdd ? ? ? ? ? 
p01_8-domain-incomplete.pddl_16 4398046511104 RG amir 1 8 0 0.035 1099511627776 pode1 1 8 0 0.051 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.051 1099511627776 pode1 1 8 0 0.568 1099511627776 jdd ? ? ? ? ? 
p01_8-domain-incomplete.pddl_20 4398046511104 RG amir 1 8 0 0.032 1099511627776 pode1 1 8 0 0.044 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.035 1099511627776 pode1 1 8 0 0.046 1099511627776 jdd ? ? ? ? ? 
p01_8-domain-incomplete.pddl_21 4398046511104 RG amir 1 8 0 0.033 1099511627776 pode1 1 8 0 0.048 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.034 1099511627776 pode1 1 8 0 0.049 1099511627776 jdd ? ? ? ? ? 
p01_8-domain-incomplete.pddl_25 4398046511104 RG amir 1 8 0 0.034 1099511627776 pode1 1 8 0 0.045 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.036 1099511627776 pode1 1 8 0 0.046 1099511627776 jdd ? ? ? ? ? 
p01_8-domain-incomplete.pddl_38 4398046511104 RG amir 1 8 0 0.035 1099511627776 pode1 1 8 0 0.05 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.033 1099511627776 pode1 1 8 0 0.551 1099511627776 jdd ? ? ? ? ? 
p01_8-domain-incomplete.pddl_41 4398046511104 RG amir 1 8 0 0.538 1099511627776 pode1 1 8 0 0.045 1099511627776 jdd ? ? ? ? ? CL amir 1 8 0 0.038 1099511627776 pode1 1 8 0 0.048 1099511627776 jdd ? ? ? ? ? 
p01_9-domain-incomplete.pddl_27 1099511627776 RG amir 1 8 0 0.538 68719476736 pode1 1 8 0 0.547 68719476736 jdd ? ? ? ? ? CL amir 1 8 0 0.034 68719476736 pode1 1 8 0 0.55 68719476736 jdd ? ? ? ? ? 
p01_9-domain-incomplete.pddl_35 1099511627776 RG amir 1 8 0 0.537 68719476736 pode1 1 8 0 0.049 68719476736 jdd ? ? ? ? ? CL amir 1 8 0 0.042 68719476736 pode1 1 8 0 0.05 68719476736 jdd ? ? ? ? ? 
p01_9-domain-incomplete.pddl_40 1099511627776 RG amir 1 8 0 0.035 68719476736 pode1 1 8 0 0.047 68719476736 jdd ? ? ? ? ? CL amir 1 8 0 0.038 68719476736 pode1 1 8 0 0.564 68719476736 jdd ? ? ? ? ? 
p01_9-domain-incomplete.pddl_51 1099511627776 RG amir 1 8 0 0.557 68719476736 pode1 1 8 0 0.049 68719476736 jdd 1 8 0 0.025 34359738368 CL amir 1 8 0 0.034 68719476736 pode1 1 8 0 0.048 68719476736 jdd 1 8 0 0.027 34359738368 
p01_9-domain-incomplete.pddl_56 1099511627776 RG amir 1 8 0 0.538 68719476736 pode1 1 8 0 0.553 68719476736 jdd ? ? ? ? ? CL amir 1 8 0 0.036 68719476736 pode1 1 8 0 0.048 68719476736 jdd ? ? ? ? ? 
p01_9-domain-incomplete.pddl_88 1099511627776 RG amir 1 8 0 0.037 68719476736 pode1 1 8 0 0.059 68719476736 jdd 1 8 0 0.027 34359738368 CL amir 1 8 0 0.061 68719476736 pode1 1 8 0 0.053 68719476736 jdd 1 8 0 0.528 34359738368 
p01_9-domain-incomplete.pddl_108 1099511627776 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.528 34359738368 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.026 34359738368 
p01_9-domain-incomplete.pddl_138 1099511627776 RG amir 1 8 0 0.036 68719476736 pode1 1 8 0 0.55 68719476736 jdd ? ? ? ? ? CL amir 1 8 0 0.044 68719476736 pode1 1 8 0 0.048 68719476736 jdd ? ? ? ? ? 
p01_9-domain-incomplete.pddl_161 1099511627776 RG amir 1 8 0 0.538 68719476736 pode1 1 8 0 0.553 68719476736 jdd 1 8 0 0.528 34359738368 CL amir 1 8 0 0.035 68719476736 pode1 1 8 0 0.048 68719476736 jdd 1 8 0 0.027 34359738368 
p01_9-domain-incomplete.pddl_168 1099511627776 RG amir 1 8 0 0.54 68719476736 pode1 1 8 0 0.551 68719476736 jdd ? ? ? ? ? CL amir 1 8 0 0.537 68719476736 pode1 1 8 0 0.548 68719476736 jdd ? ? ? ? ? 
p01_10-domain-incomplete.pddl_1 35184372088832 RG amir 1 8 0 0.553 4398046511104 pode1 1 8 0 0.078 4398046511104 jdd 1 8 0 0.539 2199023255552 CL amir 1 8 0 0.548 4398046511104 pode1 1 8 0 0.581 4398046511104 jdd 1 8 0 0.535 2199023255552 
p01_10-domain-incomplete.pddl_9 35184372088832 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.028 2199023255552 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.028 2199023255552 
p01_10-domain-incomplete.pddl_11 35184372088832 RG amir 1 8 0 0.54 4398046511104 pode1 1 8 0 0.047 4398046511104 jdd 1 8 0 0.035 2199023255552 CL amir 1 8 0 0.54 4398046511104 pode1 1 8 0 0.551 4398046511104 jdd 1 8 0 0.029 2199023255552 
p01_10-domain-incomplete.pddl_14 35184372088832 RG amir 1 8 0 0.038 4398046511104 pode1 1 8 0 0.048 4398046511104 jdd ? ? ? ? ? CL amir 1 8 0 0.046 4398046511104 pode1 1 8 0 0.553 4398046511104 jdd ? ? ? ? ? 
p01_10-domain-incomplete.pddl_17 35184372088832 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.029 2199023255552 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 2199023255552 
p01_10-domain-incomplete.pddl_18 35184372088832 RG amir 1 8 0 0.537 4398046511104 pode1 1 8 0 0.05 4398046511104 jdd ? ? ? ? ? CL amir 1 8 0 0.087 4398046511104 pode1 1 8 0 0.552 4398046511104 jdd ? ? ? ? ? 
p01_10-domain-incomplete.pddl_25 35184372088832 RG amir 1 8 0 0.056 4398046511104 pode1 1 8 0 0.546 4398046511104 jdd ? ? ? ? ? CL amir 1 8 0 0.54 4398046511104 pode1 1 8 0 0.045 4398046511104 jdd ? ? ? ? ? 
p01_10-domain-incomplete.pddl_35 35184372088832 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.025 2199023255552 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.027 2199023255552 
p01_10-domain-incomplete.pddl_38 35184372088832 RG amir 1 8 0 0.105 4398046511104 pode1 1 8 0 0.242 4398046511104 jdd ? ? ? ? ? CL amir 1 8 0 0.039 4398046511104 pode1 1 8 0 0.088 4398046511104 jdd ? ? ? ? ? 
p01_10-domain-incomplete.pddl_40 35184372088832 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.528 2199023255552 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 8 0 0.53 2199023255552 
p02_1-domain-incomplete.pddl_298 4951760157141521099596496896 RG amir 1 15 0 0.567 19342813113834066795298816 pode1 1 15 0 0.356 9671406556917033397649408 jdd 1 15 0 0.331 38685626227668133590597632 CL amir 1 15 0 0.554 19342813113834066795298816 pode1 1 15 0 0.371 9671406556917033397649408 jdd 1 15 0 0.339 38685626227668133590597632 
p02_1-domain-incomplete.pddl_347 4951760157141521099596496896 RG amir 1 15 0 0.616 19342813113834066795298816 pode1 1 15 0 0.382 9671406556917033397649408 jdd ? ? ? ? ? CL amir 1 15 0 0.624 19342813113834066795298816 pode1 1 15 0 0.377 9671406556917033397649408 jdd ? ? ? ? ? 
p02_1-domain-incomplete.pddl_388 4951760157141521099596496896 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 15 0 0.879 38685626227668133590597632 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 15 0 0.348 38685626227668133590597632 
p02_1-domain-incomplete.pddl_440 4951760157141521099596496896 RG amir 1 15 0 0.716 19342813113834066795298816 pode1 1 15 0 0.806 9671406556917033397649408 jdd 1 15 0 0.887 38685626227668133590597632 CL amir 1 15 0 1.734 19342813113834066795298816 pode1 1 15 0 0.446 9671406556917033397649408 jdd 1 15 0 0.82 38685626227668133590597632 
p02_1-domain-incomplete.pddl_498 4951760157141521099596496896 RG amir 1 15 0 0.752 19342813113834066795298816 pode1 1 15 0 0.829 9671406556917033397649408 jdd ? ? ? ? ? CL amir 1 15 0 1.156 19342813113834066795298816 pode1 1 15 0 0.288 9671406556917033397649408 jdd ? ? ? ? ? 
p02_1-domain-incomplete.pddl_791 4951760157141521099596496896 RG amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 15 0 0.368 38685626227668133590597632 CL amir ? ? ? ? ? pode1 ? ? ? ? ? jdd 1 15 0 0.406 38685626227668133590597632 
p02_1-domain-incomplete.pddl_796 4951760157141521099596496896 RG amir 1 15 0 0.644 19342813113834066795298816 pode1 1 15 0 0.865 9671406556917033397649408 jdd 1 15 0 0.62 38685626227668133590597632 CL amir 1 15 0 0.582 19342813113834066795298816 pode1 1 15 0 0.318 9671406556917033397649408 jdd 1 15 0 0.328 38685626227668133590597632 
