hobonav_2_0.0_4_1.pddl_1 1 RG amir 1 2 0 0.0070 1 pode1 1 2 0 0.0050 1 jdd 1 2 0 0.0050 1 CL amir 1 2 0 0.508 1 pode1 1 2 0 0.507 1 jdd 1 2 0 0.0040 1 
hobonav_2_0.0_4_1.pddl_2 1 RG amir 1 2 0 0.0060 1 pode1 1 2 0 0.507 1 jdd 1 2 0 0.0040 1 CL amir 1 2 0 0.0050 1 pode1 1 2 0 0.0030 1 jdd 1 2 0 0.0040 1 
hobonav_2_0.0_4_1.pddl_3 1 RG amir 1 2 0 0.0040 1 pode1 1 2 0 0.51 1 jdd 1 2 0 0.0030 1 CL amir 1 2 0 0.506 1 pode1 1 2 0 0.0030 1 jdd 1 2 0 0.0030 1 
hobonav_2_0.0_4_1.pddl_4 1 RG amir 1 2 0 0.0030 1 pode1 1 2 0 0.0030 1 jdd 1 2 0 0.0030 1 CL amir 1 2 0 0.0040 1 pode1 1 2 0 0.0030 1 jdd 1 2 0 0.0020 1 
hobonav_2_0.0_4_1.pddl_5 1 RG amir 1 2 0 0.0030 1 pode1 1 2 0 0.0030 1 jdd 1 2 0 0.0040 1 CL amir 1 2 0 0.506 1 pode1 1 2 0 0.0030 1 jdd 1 2 0 0.0060 1 
hobonav_2_0.0_4_1.pddl_6 1 RG amir 1 2 0 0.507 1 pode1 1 2 0 0.0030 1 jdd 1 2 0 0.0030 1 CL amir 1 2 0 0.506 1 pode1 1 2 0 0.51 1 jdd 1 2 0 0.0030 1 
hobonav_2_0.0_4_1.pddl_7 1 RG amir 1 2 0 0.0040 1 pode1 1 2 0 0.0050 1 jdd 1 2 0 0.0030 1 CL amir 1 2 0 0.0040 1 pode1 1 2 0 0.0070 1 jdd 1 2 0 0.0030 1 
hobonav_2_0.0_4_1.pddl_8 1 RG amir 1 2 0 0.506 1 pode1 1 2 0 0.0050 1 jdd 1 2 0 0.0030 1 CL amir 1 2 0 0.0050 1 pode1 1 2 0 0.506 1 jdd 1 2 0 0.0030 1 
hobonav_2_0.0_4_1.pddl_9 1 RG amir 1 2 0 0.506 1 pode1 1 2 0 0.0040 1 jdd 1 2 0 0.0030 1 CL amir 1 2 0 0.0050 1 pode1 1 2 0 0.0050 1 jdd 1 2 0 0.0040 1 
hobonav_2_0.25_1_1.pddl_0 32 RG amir 2 4 1 0.033 4 pode1 3 5 2 1.054 2 jdd 3 5 2 0.539 2 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_1_1.pddl_1 32 RG amir 1 2 0 0.0040 16 pode1 2 3 1 0.522 8 jdd 2 3 1 0.519 8 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_1_1.pddl_2 32 RG amir 1 2 0 0.507 16 pode1 2 3 1 0.521 8 jdd 2 3 1 0.535 8 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_1_1.pddl_3 32 RG amir 1 2 0 0.0040 16 pode1 2 3 1 0.516 8 jdd 2 3 1 0.515 8 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_1_1.pddl_5 32 RG amir 1 2 0 0.506 16 pode1 2 3 1 0.516 8 jdd 2 3 1 0.515 8 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_1_1.pddl_7 32 RG amir 1 2 0 0.0030 16 pode1 2 3 1 0.013 8 jdd 2 3 1 1.016 8 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_1_1.pddl_8 32 RG amir 1 2 0 0.0030 16 pode1 2 3 1 0.517 8 jdd 2 3 1 0.512 8 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_1_1.pddl_9 32 RG amir 2 4 1 1.011 4 pode1 3 5 2 0.515 2 jdd 3 5 2 1.017 2 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_1_1.pddl_10 32 RG amir 1 2 0 0.0030 16 pode1 2 3 1 0.511 8 jdd 2 3 1 0.0070 8 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_1_1.pddl_12 32 RG amir 1 2 0 0.0030 16 pode1 2 3 1 0.51 8 jdd 2 3 1 1.015 8 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_2_1.pddl_0 1024 RG amir 2 4 1 1.033 256 pode1 1 3 0 0.52 256 jdd 1 3 0 0.017 256 CL amir L L L L L pode1 1 3 0 0.017 256 jdd 1 3 0 0.52 256 
hobonav_2_0.25_2_1.pddl_1 1024 RG amir 2 4 1 0.017 256 pode1 1 3 0 0.012 256 jdd 1 3 0 0.513 256 CL amir L L L L L pode1 1 3 0 0.513 256 jdd 1 3 0 0.513 256 
hobonav_2_0.25_2_1.pddl_2 1024 RG amir 2 4 1 0.514 256 pode1 1 3 0 0.01 256 jdd 1 3 0 0.513 256 CL amir L L L L L pode1 1 3 0 0.012 256 jdd 1 3 0 0.513 256 
hobonav_2_0.25_2_1.pddl_3 1024 RG amir 1 2 0 0.0040 512 pode1 1 3 0 0.0090 256 jdd 1 3 0 0.01 256 CL amir L L L L L pode1 1 3 0 0.011 256 jdd 1 3 0 0.014 256 
hobonav_2_0.25_2_1.pddl_4 1024 RG amir 1 2 0 0.0040 512 pode1 1 3 0 0.51 256 jdd 1 3 0 0.511 256 CL amir L L L L L pode1 1 3 0 0.0090 256 jdd 1 3 0 0.0080 256 
hobonav_2_0.25_2_1.pddl_5 1024 RG amir 1 2 0 0.0050 512 pode1 1 3 0 0.0070 256 jdd 1 3 0 0.511 256 CL amir L L L L L pode1 1 3 0 0.0070 256 jdd 1 3 0 0.0090 256 
hobonav_2_0.25_2_1.pddl_6 1024 RG amir 1 2 0 0.0050 512 pode1 1 3 0 0.0070 256 jdd 1 3 0 0.511 256 CL amir L L L L L pode1 1 3 0 0.0080 256 jdd 1 3 0 0.511 256 
hobonav_2_0.25_2_1.pddl_7 1024 RG amir 2 4 1 1.012 256 pode1 1 3 0 0.0070 256 jdd 1 3 0 0.51 256 CL amir L L L L L pode1 1 3 0 0.0070 256 jdd 1 3 0 0.0080 256 
hobonav_2_0.25_2_1.pddl_8 1024 RG amir 2 4 1 0.511 256 pode1 1 3 0 0.509 256 jdd 1 3 0 0.0070 256 CL amir L L L L L pode1 1 3 0 0.01 256 jdd 1 3 0 0.51 256 
hobonav_2_0.25_2_1.pddl_9 1024 RG amir 2 4 1 0.0090 256 pode1 1 3 0 0.509 256 jdd 1 3 0 0.0070 256 CL amir L L L L L pode1 1 3 0 0.509 256 jdd 1 3 0 0.509 256 
hobonav_2_0.25_4_1.pddl_4 268435456 RG amir 2 3 1 0.545 33554432 pode1 1 4 0 0.088 33554432 jdd 2 5 1 0.092 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_4_1.pddl_11 268435456 RG amir 2 3 1 0.521 33554432 pode1 1 4 0 0.038 33554432 jdd 2 5 1 0.051 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_4_1.pddl_12 268435456 RG amir 2 3 1 0.015 33554432 pode1 1 4 0 0.02 33554432 jdd 2 5 1 0.541 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_4_1.pddl_13 268435456 RG amir 2 3 1 0.514 33554432 pode1 1 4 0 0.015 33554432 jdd 2 5 1 0.026 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_4_1.pddl_14 268435456 RG amir 2 3 1 0.519 33554432 pode1 1 4 0 0.549 33554432 jdd 2 5 1 0.024 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_4_1.pddl_17 268435456 RG amir 2 3 1 0.0090 33554432 pode1 1 4 0 0.013 33554432 jdd 2 5 1 0.02 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_4_1.pddl_20 268435456 RG amir 2 3 1 0.514 33554432 pode1 1 4 0 0.515 33554432 jdd 2 5 1 0.019 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_4_1.pddl_27 268435456 RG amir 2 3 1 0.017 33554432 pode1 1 4 0 0.025 33554432 jdd 2 5 1 0.519 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_4_1.pddl_29 268435456 RG amir 2 3 1 0.509 33554432 pode1 1 4 0 0.012 33554432 jdd 2 5 1 1.019 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.25_4_1.pddl_30 268435456 RG amir 2 3 1 1.011 33554432 pode1 1 4 0 0.512 33554432 jdd 2 5 1 1.019 16777216 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_1_1.pddl_0 128 RG amir 2 3 1 0.53 64 pode1 1 2 0 0.517 128 jdd 1 2 0 0.519 128 CL amir L L L L L pode1 1 2 0 0.017 128 jdd 1 2 0 0.015 128 
hobonav_2_0.5_1_1.pddl_1 128 RG amir 2 3 1 0.517 64 pode1 1 2 0 0.512 128 jdd 1 2 0 0.014 128 CL amir L L L L L pode1 1 2 0 0.511 128 jdd 1 2 0 0.011 128 
hobonav_2_0.5_1_1.pddl_2 128 RG amir 2 3 1 0.512 64 pode1 1 2 0 0.0090 128 jdd 1 2 0 0.51 128 CL amir L L L L L pode1 1 2 0 0.0080 128 jdd 1 2 0 0.512 128 
hobonav_2_0.5_1_1.pddl_3 128 RG amir 2 3 1 0.511 64 pode1 1 2 0 0.509 128 jdd 1 2 0 0.0080 128 CL amir L L L L L pode1 1 2 0 0.51 128 jdd 1 2 0 0.0090 128 
hobonav_2_0.5_1_1.pddl_4 128 RG amir 2 3 1 0.0080 64 pode1 1 2 0 0.0060 128 jdd 1 2 0 0.0080 128 CL amir L L L L L pode1 1 2 0 0.01 128 jdd 1 2 0 0.51 128 
hobonav_2_0.5_1_1.pddl_5 128 RG amir 2 3 1 0.512 64 pode1 1 2 0 0.0060 128 jdd 1 2 0 0.0060 128 CL amir L L L L L pode1 1 2 0 0.0070 128 jdd 1 2 0 0.013 128 
hobonav_2_0.5_1_1.pddl_6 128 RG amir 2 3 1 0.509 64 pode1 1 2 0 0.508 128 jdd 1 2 0 0.51 128 CL amir L L L L L pode1 1 2 0 0.509 128 jdd 1 2 0 0.509 128 
hobonav_2_0.5_1_1.pddl_7 128 RG amir 2 3 1 0.51 64 pode1 1 2 0 0.508 128 jdd 1 2 0 0.509 128 CL amir L L L L L pode1 1 2 0 0.0050 128 jdd 1 2 0 0.0060 128 
hobonav_2_0.5_1_1.pddl_8 128 RG amir 2 3 1 0.509 64 pode1 1 2 0 0.508 128 jdd 1 2 0 0.0070 128 CL amir L L L L L pode1 1 2 0 0.0060 128 jdd 1 2 0 0.51 128 
hobonav_2_0.5_1_1.pddl_9 128 RG amir 2 3 1 0.0070 64 pode1 1 2 0 0.0060 128 jdd 1 2 0 0.509 128 CL amir L L L L L pode1 1 2 0 0.508 128 jdd 1 2 0 0.0070 128 
hobonav_2_0.5_2_1.pddl_0 1048576 RG amir 1 2 0 0.518 524288 pode1 1 2 0 0.037 524288 jdd 1 2 0 0.523 524288 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_2_1.pddl_4 1048576 RG amir 1 2 0 0.01 524288 pode1 1 2 0 0.0090 524288 jdd 1 2 0 0.0090 524288 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_2_1.pddl_5 1048576 RG amir 2 4 1 1.01 131072 pode1 2 4 1 1.017 131072 jdd 2 4 1 0.011 131072 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_2_1.pddl_6 1048576 RG amir 1 2 0 0.505 524288 pode1 1 2 0 0.0090 524288 jdd 1 2 0 0.0060 524288 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_2_1.pddl_7 1048576 RG amir 2 4 1 0.508 131072 pode1 2 4 1 0.515 131072 jdd 2 4 1 1.014 131072 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_2_1.pddl_8 1048576 RG amir 2 4 1 0.509 131072 pode1 2 4 1 1.014 131072 jdd 2 4 1 0.513 131072 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_2_1.pddl_9 1048576 RG amir 1 2 0 0.0030 524288 pode1 1 2 0 0.0070 524288 jdd 1 2 0 0.0050 524288 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_2_1.pddl_10 1048576 RG amir 1 2 0 0.0030 524288 pode1 1 2 0 0.0060 524288 jdd 1 2 0 0.0050 524288 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_2_1.pddl_13 1048576 RG amir 1 2 0 0.0020 524288 pode1 1 2 0 0.0050 524288 jdd 1 2 0 0.0040 524288 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_2_1.pddl_15 1048576 RG amir 1 2 0 0.0030 524288 pode1 1 2 0 0.506 524288 jdd 1 2 0 0.0040 524288 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_0 68719476736 RG amir 1 3 0 0.03 4294967296 pode1 3 6 2 1.162 1073741824 jdd 3 7 2 1.137 1073741824 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_2 68719476736 RG amir L L L L L pode1 3 6 2 0.579 1073741824 jdd 3 7 2 1.596 1073741824 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_7 68719476736 RG amir L L L L L pode1 2 4 1 0.529 4294967296 jdd 2 4 1 0.031 4294967296 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_9 68719476736 RG amir 3 5 2 0.021 2147483648 pode1 2 4 1 0.018 4294967296 jdd 2 4 1 1.026 4294967296 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_10 68719476736 RG amir 3 5 2 0.526 2147483648 pode1 2 4 1 0.021 4294967296 jdd 2 4 1 0.521 4294967296 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_12 68719476736 RG amir L L L L L pode1 2 4 1 0.518 4294967296 jdd 2 4 1 0.517 4294967296 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_14 68719476736 RG amir 1 3 0 0.0060 4294967296 pode1 3 4 1 1.036 2147483648 jdd 3 4 1 1.023 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_15 68719476736 RG amir 4 7 3 1.521 536870912 pode1 3 6 2 1.525 1073741824 jdd 3 7 2 0.02 1073741824 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_19 68719476736 RG amir 3 5 2 1.518 2147483648 pode1 2 4 1 0.515 4294967296 jdd 2 4 1 0.012 4294967296 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.5_4_1.pddl_21 68719476736 RG amir L L L L L pode1 2 4 1 1.018 4294967296 jdd 2 4 1 0.012 4294967296 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_1_1.pddl_2 32768 RG amir 3 5 2 0.536 1024 pode1 1 3 0 0.521 4096 jdd 1 3 0 0.527 4096 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_1_1.pddl_3 32768 RG amir 3 5 2 0.016 1024 pode1 1 3 0 0.011 4096 jdd 1 3 0 0.016 4096 CL amir L L L L L pode1 1 3 0 0.012 4096 jdd 1 3 0 0.017 4096 
hobonav_2_0.75_1_1.pddl_4 32768 RG amir 2 3 1 0.0090 4096 pode1 ? ? ? ? ? jdd ? ? ? ? ? CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_1_1.pddl_5 32768 RG amir 2 3 1 0.011 4096 pode1 1 3 0 0.51 4096 jdd 1 3 0 0.011 4096 CL amir L L L L L pode1 1 3 0 0.011 4096 jdd 1 3 0 0.513 4096 
hobonav_2_0.75_1_1.pddl_6 32768 RG amir 2 3 1 0.0080 4096 pode1 2 5 1 0.528 1024 jdd 2 5 1 0.02 1024 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_1_1.pddl_7 32768 RG amir 4 9 3 1.022 128 pode1 3 8 2 0.537 256 jdd 3 8 2 0.532 256 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_1_1.pddl_11 32768 RG amir 2 3 1 0.508 4096 pode1 2 5 1 0.018 1024 jdd 2 5 1 0.517 1024 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_1_1.pddl_12 32768 RG amir 3 5 2 1.017 1024 pode1 1 3 0 0.507 4096 jdd 1 3 0 0.015 4096 CL amir L L L L L pode1 1 3 0 0.507 4096 jdd 1 3 0 0.0060 4096 
hobonav_2_0.75_1_1.pddl_14 32768 RG amir 3 5 2 0.51 1024 pode1 1 3 0 0.507 4096 jdd 1 3 0 0.0050 4096 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_1_1.pddl_15 32768 RG amir 3 5 2 0.0080 1024 pode1 1 3 0 0.0030 4096 jdd 1 3 0 0.0050 4096 CL amir L L L L L pode1 1 3 0 0.506 4096 jdd 1 3 0 0.0050 4096 
hobonav_2_0.75_2_1.pddl_5 8589934592 RG amir L L L L L pode1 1 2 0 0.016 2147483648 jdd 1 2 0 0.026 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_2_1.pddl_7 8589934592 RG amir L L L L L pode1 1 2 0 0.01 2147483648 jdd 1 2 0 0.0090 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_2_1.pddl_8 8589934592 RG amir L L L L L pode1 1 2 0 0.0080 2147483648 jdd 1 2 0 0.027 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_2_1.pddl_21 8589934592 RG amir L L L L L pode1 1 2 0 0.517 2147483648 jdd 1 2 0 0.507 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_2_1.pddl_27 8589934592 RG amir L L L L L pode1 1 2 0 0.0070 2147483648 jdd 1 2 0 0.508 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_2_1.pddl_30 8589934592 RG amir L L L L L pode1 1 2 0 0.507 2147483648 jdd 1 2 0 0.508 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_2_1.pddl_33 8589934592 RG amir L L L L L pode1 1 2 0 0.508 2147483648 jdd 1 2 0 0.0060 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_2_1.pddl_36 8589934592 RG amir L L L L L pode1 1 2 0 0.0060 2147483648 jdd 1 2 0 0.0070 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_2_1.pddl_39 8589934592 RG amir L L L L L pode1 1 2 0 0.0060 2147483648 jdd 1 2 0 0.0060 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_2_1.pddl_42 8589934592 RG amir L L L L L pode1 1 2 0 0.0050 2147483648 jdd 1 2 0 0.023 2147483648 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_18 590295810358705651712 RG amir L L L L L pode1 1 2 0 0.534 9223372036854775808 jdd 1 6 0 0.059 576460752303423488 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_56 590295810358705651712 RG amir L L L L L pode1 L L L L L jdd 1 6 0 0.024 576460752303423488 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_61 590295810358705651712 RG amir L L L L L pode1 L L L L L jdd 1 6 0 0.023 576460752303423488 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_90 590295810358705651712 RG amir L L L L L pode1 L L L L L jdd 1 6 0 0.022 576460752303423488 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_101 590295810358705651712 RG amir L L L L L pode1 1 2 0 0.0090 9223372036854775808 jdd 1 6 0 0.022 576460752303423488 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_112 590295810358705651712 RG amir L L L L L pode1 L L L L L jdd 1 6 0 0.022 576460752303423488 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_146 590295810358705651712 RG amir L L L L L pode1 L L L L L jdd 1 6 0 0.02 576460752303423488 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_161 590295810358705651712 RG amir L L L L L pode1 L L L L L jdd 4 17 3 0.646 562949953421312 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_175 590295810358705651712 RG amir L L L L L pode1 L L L L L jdd 1 6 0 0.02 576460752303423488 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_0.75_4_1.pddl_184 590295810358705651712 RG amir L L L L L pode1 L L L L L jdd 1 6 0 0.522 576460752303423488 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_1.0_1_1.pddl_1 1048576 RG amir 3 5 2 0.047 32768 pode1 1 3 0 0.527 131072 jdd 1 3 0 0.024 131072 CL amir L L L L L pode1 1 3 0 0.521 131072 jdd 1 3 0 0.522 131072 
hobonav_2_1.0_1_1.pddl_2 1048576 RG amir 6 12 4 1.046 512 pode1 ? ? ? ? ? jdd 5 19 3 1.642 512 CL amir L L L L L pode1 L L L L L jdd L L L L L 
hobonav_2_1.0_1_1.pddl_3 1048576 RG amir ? ? ? ? ? pode1 1 3 0 0.51 131072 jdd 1 3 0 0.0080 131072 CL amir L L L L L pode1 1 3 0 0.509 131072 jdd 1 3 0 0.0080 131072 
hobonav_2_1.0_1_1.pddl_4 1048576 RG amir 2 3 1 0.511 131072 pode1 2 5 1 0.524 32768 jdd 2 5 1 0.519 32768 CL amir L L L L L pode1 L L L L L jdd L L L L L 
