bridges_v3_2_0.0_1.pddl_12 4 RG amir 1 4 0 0.509 2 pode1 1 4 0 0.0080 2 jdd 1 4 0 0.509 2 CL amir 1 4 0 0.023 2 pode1 1 4 0 0.512 2 jdd 1 4 0 0.011 2 
bridges_v3_2_0.0_1.pddl_13 4 RG amir 1 4 0 0.0060 2 pode1 1 4 0 0.509 2 jdd 1 4 0 0.51 2 CL amir 1 4 0 0.0060 2 pode1 1 4 0 0.0080 2 jdd 1 4 0 0.0070 2 
bridges_v3_2_0.0_1.pddl_15 4 RG amir 1 4 0 0.0060 2 pode1 1 4 0 0.0070 2 jdd 1 4 0 0.0060 2 CL amir 1 4 0 0.0060 2 pode1 1 4 0 0.0060 2 jdd 1 4 0 0.0060 2 
bridges_v3_2_0.25_1.pddl_0 256 RG amir 4 12 1 0.073 4 pode1 2 8 0 0.055 64 jdd 2 8 0 0.034 64 CL amir L L L L L pode1 2 8 0 0.031 64 jdd 2 8 0 0.029 64 
bridges_v3_2_0.25_1.pddl_1 256 RG amir 1 4 0 0.0080 64 pode1 1 4 0 0.015 64 jdd 1 4 0 0.015 64 CL amir 1 4 0 0.0080 64 pode1 1 4 0 0.015 64 jdd 1 4 0 0.014 64 
bridges_v3_2_0.25_1.pddl_2 256 RG amir 1 4 0 0.0070 128 pode1 1 4 0 0.014 128 jdd 1 4 0 0.014 128 CL amir 1 4 0 0.0070 128 pode1 1 4 0 0.014 128 jdd 1 4 0 0.014 128 
bridges_v3_2_0.25_1.pddl_3 256 RG amir 1 4 0 0.0080 128 pode1 1 4 0 0.013 128 jdd 1 4 0 0.013 128 CL amir 1 4 0 0.014 128 pode1 1 4 0 0.014 128 jdd 1 4 0 0.014 128 
bridges_v3_2_0.25_1.pddl_4 256 RG amir 1 4 0 0.0070 64 pode1 1 4 0 0.012 64 jdd 1 4 0 0.016 64 CL amir 1 4 0 0.0070 64 pode1 1 4 0 0.014 64 jdd 1 4 0 0.016 64 
bridges_v3_2_0.25_1.pddl_5 256 RG amir 1 4 0 0.0080 128 pode1 1 4 0 0.014 128 jdd 1 4 0 0.015 128 CL amir 1 4 0 0.013 128 pode1 1 4 0 0.013 128 jdd 1 4 0 0.012 128 
bridges_v3_2_0.25_1.pddl_6 256 RG amir 1 4 0 0.0070 128 pode1 1 4 0 0.01 128 jdd 1 4 0 0.012 128 CL amir 1 4 0 0.0060 128 pode1 1 4 0 0.074 128 jdd 1 4 0 0.014 128 
bridges_v3_2_0.25_1.pddl_7 256 RG amir 3 9 1 0.044 32 pode1 2 8 0 0.017 64 jdd 2 8 0 0.042 64 CL amir L L L L L pode1 2 8 0 0.018 64 jdd 2 8 0 0.032 64 
bridges_v3_2_0.25_1.pddl_8 256 RG amir 1 4 0 0.0060 128 pode1 1 4 0 0.018 128 jdd 1 4 0 0.0080 128 CL amir 1 4 0 0.024 128 pode1 1 4 0 0.0090 128 jdd 1 4 0 0.0080 128 
bridges_v3_2_0.25_1.pddl_9 256 RG amir 1 4 0 0.0060 64 pode1 1 4 0 0.0090 64 jdd 1 4 0 0.0080 64 CL amir 1 4 0 0.0050 64 pode1 1 4 0 0.0080 64 jdd 1 4 0 0.0070 64 
bridges_v3_2_0.5_1.pddl_0 32 RG amir 2 5 1 0.057 4 pode1 2 5 1 0.104 4 jdd 2 5 1 0.566 4 CL amir L L L L L pode1 L L L L L jdd L L L L L 
bridges_v3_2_0.5_1.pddl_1 32 RG amir 2 5 1 0.021 4 pode1 2 5 1 0.544 4 jdd 2 5 1 0.537 4 CL amir L L L L L pode1 L L L L L jdd L L L L L 
bridges_v3_2_0.5_1.pddl_3 32 RG amir 3 7 1 0.522 4 pode1 3 7 1 1.037 4 jdd 3 7 1 0.036 4 CL amir L L L L L pode1 L L L L L jdd L L L L L 
bridges_v3_2_0.5_1.pddl_5 32 RG amir 3 7 1 0.018 4 pode1 3 7 1 0.028 4 jdd 3 7 1 1.03 4 CL amir L L L L L pode1 L L L L L jdd L L L L L 
bridges_v3_2_0.5_1.pddl_10 32 RG amir 2 5 1 0.513 4 pode1 2 5 1 1.023 4 jdd 2 5 1 1.02 4 CL amir L L L L L pode1 L L L L L jdd L L L L L 
bridges_v3_2_0.5_1.pddl_11 32 RG amir 3 7 1 0.012 4 pode1 3 7 1 1.027 4 jdd 3 7 1 1.022 4 CL amir L L L L L pode1 L L L L L jdd L L L L L 
bridges_v3_2_0.5_1.pddl_12 32 RG amir 3 7 1 1.014 4 pode1 3 7 1 1.022 4 jdd 3 7 1 1.525 4 CL amir L L L L L pode1 L L L L L jdd L L L L L 
